Player,Salary,Year,Tm
Steve Novak,350179,2011,SAS
Ime Udoka,264232,2011,SAS
Danny Green,94154,2011,SAS
Alonzo Gee,76219,2011,SAS
Bobby Simmons,71951,2011,SAS
Garrett Temple,71736,2011,SAS
Larry Owens,55718,2011,SAS
Tim Duncan,21164619,2012,SAS
Manu Ginobili,12981038,2012,SAS
Tony Parker,12500000,2012,SAS
Richard Jefferson,9282000,2012,SAS
Tiago Splitter,3672000,2012,SAS
Matt Bonner,3315000,2012,SAS
Antonio McDyess,2640000,2012,SAS
Kawhi Leonard,1731960,2012,SAS
James Anderson,1463520,2012,SAS
T.J. Ford,1146337,2012,SAS
Cory Joseph,1028400,2012,SAS
DeJuan Blair,986000,2012,SAS
Danny Green,854389,2012,SAS
Gary Neal,762195,2012,SAS
Malcolm Thomas,103104,2012,SAS
Ike Diogu,64028,2012,SAS
Eric Dawson,38172,2012,SAS
Manu Ginobili,14107492,2013,SAS
Tony Parker,12500000,2013,SAS
Stephen Jackson,10059750,2013,SAS
Tim Duncan,9638554,2013,SAS
Boris Diaw,4500000,2013,SAS
Tiago Splitter,3944000,2013,SAS
Matt Bonner,3630000,2013,SAS
Danny Green,3500000,2013,SAS
Kawhi Leonard,1861920,2013,SAS
Nando de Colo,1400000,2013,SAS
Cory Joseph,1105560,2013,SAS
Patrick Mills,1085120,2013,SAS
DeJuan Blair,1054000,2013,SAS
Gary Neal,854389,2013,SAS
Aron Baynes,401170,2013,SAS
James Anderson,145749,2013,SAS
Tony Parker,12500000,2014,SAS
Tim Duncan,10361446,2014,SAS
Tiago Splitter,10000000,2014,SAS
Manu Ginobili,7500000,2014,SAS
Boris Diaw,4702500,2014,SAS
Matt Bonner,3945000,2014,SAS
Danny Green,3762500,2014,SAS
Marco Belinelli,2750000,2014,SAS
Kawhi Leonard,1887840,2014,SAS
Jeff Ayres,1750000,2014,SAS
Nando De Colo,1463000,2014,SAS
Patrick Mills,1133950,2014,SAS
Cory Joseph,1120920,2014,SAS
Aron Baynes,788872,2014,SAS
Tony Parker,12500000,2015,SAS
Tim Duncan,10000000,2015,SAS
Tiago Splitter,9250000,2015,SAS
Boris Diaw,7500000,2015,SAS
Manu Ginobili,7000000,2015,SAS
Danny Green,4025000,2015,SAS
Patrick Mills,3842105,2015,SAS
Kawhi Leonard,2894059,2015,SAS
Marco Belinelli,2873750,2015,SAS
Aron Baynes,2077000,2015,SAS
Cory Joseph,2023261,2015,SAS
Jeff Ayres,1828750,2015,SAS
Matt Bonner,1448490,2015,SAS
Kyle Anderson,1093680,2015,SAS
Austin Daye,1063384,2015,SAS
Reggie Williams,125104,2015,SAS
Bryce Cotton,50000,2015,SAS
Josh Davis,20000,2015,SAS
LaMarcus Aldridge,19500000,2016,SAS
Kawhi Leonard,16500000,2016,SAS
Tony Parker,13437500,2016,SAS
Danny Green,10000000,2016,SAS
Boris Diaw,7000000,2016,SAS
Tim Duncan,5000000,2016,SAS
Patrick Mills,3578947,2016,SAS
Manu Ginobili,2814000,2016,SAS
Matt Bonner,1499187,2016,SAS
Rasual Butler,1499187,2016,SAS
David West,1499000,2016,SAS
Boban Marjanovic,1200000,2016,SAS
Kyle Anderson,1142879,2016,SAS
Ray McCallum,947276,2016,SAS
Jonathon Simmons,525093,2016,SAS
Jimmer Fredette,507711,2016,SAS
Andre Miller,396844,2016,SAS
Kevin Martin,317475,2016,SAS
LaMarcus Aldridge,20575005,2017,SAS
Kawhi Leonard,17638063,2017,SAS
Pau Gasol,15500000,2017,SAS
Tony Parker,14445313,2017,SAS
Manu Ginobili,14000000,2017,SAS
Danny Green,10000000,2017,SAS
Patty Mills,3578948,2017,SAS
Dewayne Dedmon,2898000,2017,SAS
Tim Duncan,1881250,2017,SAS
David Lee,1551659,2017,SAS
Kyle Anderson,1192080,2017,SAS
Livio Jean-Charles,1188840,2017,SAS
Dejounte Murray,1180080,2017,SAS
Jonathon Simmons,874636,2017,SAS
Joel Anthony,663810,2017,SAS
Davis Bertans,543471,2017,SAS
Bryn Forbes,543471,2017,SAS
Nicolas Laprovittola,210995,2017,SAS
Patricio Garino,100000,2017,SAS
Ryan Arcidiacono,75000,2017,SAS
LaMarcus Aldridge,21461010,2018,SAS
Kawhi Leonard,18868625,2018,SAS
Pau Gasol,16000000,2018,SAS
Tony Parker,15453126,2018,SAS
Patty Mills,10714286,2018,SAS
Danny Green,10000000,2018,SAS
Rudy Gay,8406000,2018,SAS
Manu Ginobili,2500000,2018,SAS
Kyle Anderson,2151704,2018,SAS
Tim Duncan,1881250,2018,SAS
Joffrey Lauvergne,1524305,2018,SAS
Derrick White,1404600,2018,SAS
Dejounte Murray,1312611,2018,SAS
Bryn Forbes,1312611,2018,SAS
Davis Bertans,1312611,2018,SAS
Livio Jean-Charles,1035200,2018,SAS
Brandon Paul,815615,2018,SAS
Charles Oakley,5236000,2000,TOR
Antonio Davis,4200000,2000,TOR
Dee Brown,4000000,2000,TOR
Michael Stewart,3200000,2000,TOR
Doug Christie,2742600,2000,TOR
Kevin Willis,2625000,2000,TOR
Vince Carter,2267280,2000,TOR
Dell Curry,2100000,2000,TOR
Alvin Williams,1925000,2000,TOR
Tracy McGrady,1767120,2000,TOR
B.J. Tyler,1614000,2000,TOR
Aleksandar Radojevic,1325760,2000,TOR
John Thomas,832560,2000,TOR
Muggsy Bogues,510000,2000,TOR
Sean Marks,385000,2000,TOR
Charles Oakley,5760000,2001,TOR
Antonio Davis,5500000,2001,TOR
Corliss Williamson,3940000,2001,TOR
Mark Jackson,3570000,2001,TOR
Michael Stewart,3520000,2001,TOR
Kevin Willis,2870000,2001,TOR
Vince Carter,2425440,2001,TOR
Alvin Williams,2100000,2001,TOR
Dell Curry,2000000,2001,TOR
Muggsy Bogues,1740000,2001,TOR
Aleksandar Radojevic,1425120,2001,TOR
Tyrone Corbin,1000000,2001,TOR
Morris Peterson,898560,2001,TOR
Vladimir Stepania,749160,2001,TOR
Kornel David,498500,2001,TOR
Garth Joseph,316969,2001,TOR
Antonio Davis,11000000,2002,TOR
Alvin Williams,5350000,2002,TOR
Chris Childs,5200000,2002,TOR
Hakeem Olajuwon,5061539,2002,TOR
Jerome Williams,5000000,2002,TOR
Michael Stewart,3840000,2002,TOR
Tracy Murray,3400000,2002,TOR
Vince Carter,3073032,2002,TOR
Eric Montross,2480000,2002,TOR
Dell Curry,2100000,2002,TOR
Keon Clark,1971163,2002,TOR
Michael Bradley,1123560,2002,TOR
Morris Peterson,966000,2002,TOR
Don MacLean,965850,2002,TOR
Mamadou N\'Diaye,793200,2002,TOR
Carlos Arroyo,332817,2002,TOR
Antonio Davis,12000000,2003,TOR
Vince Carter,10067750,2003,TOR
Hakeem Olajuwon,5694231,2003,TOR
Alvin Williams,5350000,2003,TOR
Jerome Williams,5250000,2003,TOR
Lamond Murray,4125000,2003,TOR
Lindsey Hunter,3870912,2003,TOR
Eric Montross,2720000,2003,TOR
Michael Bradley,1207800,2003,TOR
Morris Peterson,1033320,2003,TOR
Mamadou N\'Diaye,848520,2003,TOR
Voshon Lenard,824935,2003,TOR
Chris Jefferies,781800,2003,TOR
Jelani McCoy,637435,2003,TOR
Greg Foster,401951,2003,TOR
Nate Huffman,349458,2003,TOR
Jermaine Jackson,171932,2003,TOR
Rafer Alston,37344,2003,TOR
Art Long,35819,2003,TOR
Jalen Rose,13279750,2004,TOR
Vince Carter,11326219,2004,TOR
Hakeem Olajuwon,6326923,2004,TOR
Alvin Williams,5500000,2004,TOR
Donyell Marshall,4605196,2004,TOR
Lamond Murray,4500000,2004,TOR
Eric Montross,2960000,2004,TOR
Chris Bosh,2911320,2004,TOR
Michael Curry,2800000,2004,TOR
Nate Huffman,1760000,2004,TOR
Morris Peterson,1646079,2004,TOR
Jerome Moiso,1600000,2004,TOR
Michael Bradley,1292040,2004,TOR
Milt Palacio,688679,2004,TOR
Mengke Bateer,636679,2004,TOR
Lonny Baxter,636679,2004,TOR
Roger Mason,563679,2004,TOR
Jalen Rose,14487000,2005,TOR
Alvin Williams,5850000,2005,TOR
Alonzo Mourning,5408700,2005,TOR
Donyell Marshall,5023850,2005,TOR
Lamond Murray,4875000,2005,TOR
Morris Peterson,4400000,2005,TOR
Aaron Williams,3790257,2005,TOR
Eric Williams,3580000,2005,TOR
Rafer Alston,3500000,2005,TOR
Chris Bosh,3129720,2005,TOR
Rafael Araujo,2082720,2005,TOR
Jerome Moiso,1760000,2005,TOR
Nate Huffman,1280000,2005,TOR
Milt Palacio,807546,2005,TOR
Loren Woods,755000,2005,TOR
Matt Bonner,385277,2005,TOR
Pape Sow,385277,2005,TOR
Roger Mason,203428,2005,TOR
Jalen Rose,15694250,2006,TOR
Alvin Williams,6300000,2006,TOR
Lamond Murray,5250000,2006,TOR
Morris Peterson,4550000,2006,TOR
Alonzo Mourning,4000000,2006,TOR
Eric Williams,3938000,2006,TOR
Mike James,3410000,2006,TOR
Aaron Williams,3375000,2006,TOR
Chris Bosh,3348000,2006,TOR
Charlie Villanueva,2360880,2006,TOR
Rafael Araujo,2238960,2006,TOR
Jose Calderon,2190000,2006,TOR
Matt Bonner,2000000,2006,TOR
Joey Graham,1388400,2006,TOR
Darrick Martin,946646,2006,TOR
Loren Woods,780000,2006,TOR
Pape Sow,641748,2006,TOR
Rasho Nesterovic,7280000,2007,TOR
Morris Peterson,4550000,2007,TOR
Andrea Bargnani,4501200,2007,TOR
Alvin Williams,4483516,2007,TOR
Chris Bosh,4235220,2007,TOR
Alonzo Mourning,4225433,2007,TOR
Anthony Parker,4150000,2007,TOR
Jorge Garbajosa,3750000,2007,TOR
T.J. Ford,2929467,2007,TOR
Juan Dixon,2550000,2007,TOR
Jose Calderon,2333334,2007,TOR
Kris Humphries,1703520,2007,TOR
Joey Graham,1492440,2007,TOR
Darrick Martin,1178348,2007,TOR
Pape Sow,744551,2007,TOR
Uros Slokar,412718,2007,TOR
P.J. Tucker,412718,2007,TOR
Robert Whaley,83026,2007,TOR
Chris Bosh,12455000,2008,TOR
T.J. Ford,8000000,2008,TOR
Rasho Nesterovic,7840000,2008,TOR
Jason Kapono,5356000,2008,TOR
Andrea Bargnani,4838880,2008,TOR
Alvin Williams,4516484,2008,TOR
Anthony Parker,4350000,2008,TOR
Jorge Garbajosa,4000000,2008,TOR
Primoz Brezec,2750000,2008,TOR
Kris Humphries,2522913,2008,TOR
Jose Calderon,2471604,2008,TOR
Carlos Delfino,1868141,2008,TOR
Maceo Baston,1830000,2008,TOR
Joey Graham,1596600,2008,TOR
Darrick Martin,1219590,2008,TOR
Jamario Moon,427163,2008,TOR
Shawn Marion,17810000,2009,TOR
Chris Bosh,14410581,2009,TOR
Jose Calderon,7438018,2009,TOR
Jason Kapono,5784480,2009,TOR
Andrea Bargnani,5176440,2009,TOR
Anthony Parker,4550000,2009,TOR
Jorge Garbajosa,4350000,2009,TOR
Marcus Banks,4260000,2009,TOR
Kris Humphries,3200000,2009,TOR
Joey Graham,2449184,2009,TOR
Patrick O\'Bryant,1500000,2009,TOR
Roko Ukic,1250000,2009,TOR
Jake Voskuhl,826153,2009,TOR
Nathan Jawai,442114,2009,TOR
Chris Bosh,15779912,2010,TOR
Hedo Turkoglu,9000000,2010,TOR
Jose Calderon,8219009,2010,TOR
Andrea Bargnani,6527491,2010,TOR
Reggie Evans,4960000,2010,TOR
Marcus Banks,4553793,2010,TOR
Jarrett Jack,4500000,2010,TOR
Amir Johnson,3666666,2010,TOR
DeMar DeRozan,2282640,2010,TOR
Antoine Wright,2110550,2010,TOR
Rasho Nesterovic,1990000,2010,TOR
Patrick O\'Bryant,1620000,2010,TOR
Marco Belinelli,1547640,2010,TOR
Sonny Weems,736420,2010,TOR
Pops Mensah-Bonsu,242793,2010,TOR
Quincy Douby,85519,2010,TOR
Peja Stojakovic,14896000,2011,TOR
Jose Calderon,9000000,2011,TOR
Andrea Bargnani,8500000,2011,TOR
Leandro Barbosa,7100000,2011,TOR
Reggie Evans,5080000,2011,TOR
Amir Johnson,5000000,2011,TOR
Linas Kleiza,4995000,2011,TOR
Julian Wright,2858057,2011,TOR
DeMar DeRozan,2453880,2011,TOR
Jerryd Bayless,2292600,2011,TOR
Ed Davis,1919160,2011,TOR
James Johnson,1713600,2011,TOR
Alexis Ajinca,1467840,2011,TOR
Joey Dorsey,854389,2011,TOR
Sonny Weems,854389,2011,TOR
Solomon Alabi,770000,2011,TOR
Sundiata Gaines,89670,2011,TOR
Trey Johnson,89670,2011,TOR
Ronald Dupree,58393,2011,TOR
Jose Calderon,9780992,2012,TOR
Andrea Bargnani,9250000,2012,TOR
Leandro Barbosa,7600000,2012,TOR
Amir Johnson,5500000,2012,TOR
Linas Kleiza,4605000,2012,TOR
Jerryd Bayless,3042280,2012,TOR
DeMar DeRozan,2625000,2012,TOR
Aaron Gray,2500000,2012,TOR
Ed Davis,2063040,2012,TOR
James Johnson,1833120,2012,TOR
Gary Forbes,1500000,2012,TOR
Anthony Carter,1352181,2012,TOR
Jamaal Magloire,1352181,2012,TOR
Rasual Butler,1229255,2012,TOR
Solomon Alabi,830000,2012,TOR
Rudy Gay,16460538,2013,TOR
Andrea Bargnani,10000000,2013,TOR
Landry Fields,6250000,2013,TOR
Amir Johnson,6000000,2013,TOR
Kyle Lowry,5750000,2013,TOR
Linas Kleiza,4600000,2013,TOR
Jonas Valanciunas,3627720,2013,TOR
DeMar DeRozan,3344250,2013,TOR
Aaron Gray,2575000,2013,TOR
Terrence Ross,2563320,2013,TOR
Sebastian Telfair,1567500,2013,TOR
John Lucas,1500000,2013,TOR
Mickael Pietrus,1005097,2013,TOR
Alan Anderson,885120,2013,TOR
Quincy Acy,665000,2013,TOR
Dominic McGuire,181018,2013,TOR
DeMar DeRozan,9500000,2014,TOR
Amir Johnson,6500000,2014,TOR
Landry Fields,6250000,2014,TOR
Kyle Lowry,6210000,2014,TOR
Marcus Camby,4383773,2014,TOR
Steve Novak,3750000,2014,TOR
Jonas Valanciunas,3526440,2014,TOR
Tyler Hansbrough,3183000,2014,TOR
Aaron Gray,2690875,2014,TOR
Terrence Ross,2678640,2014,TOR
Quentin Richardson,1399507,2014,TOR
D.J. Augustin,1267000,2014,TOR
Austin Daye,947907,2014,TOR
Quincy Acy,788872,2014,TOR
Kyle Lowry,12000000,2015,TOR
DeMar DeRozan,9500000,2015,TOR
Amir Johnson,7000000,2015,TOR
Greivis Vasquez,6400000,2015,TOR
Landry Fields,6250000,2015,TOR
Chuck Hayes,5958750,2015,TOR
Patrick Patterson,5831326,2015,TOR
Lou Williams,5450000,2015,TOR
Jonas Valanciunas,3678360,2015,TOR
Tyler Hansbrough,3326235,2015,TOR
Terrence Ross,2793960,2015,TOR
James Johnson,2500000,2015,TOR
Lucas Nogueira,1762680,2015,TOR
Bruno Caboclo,1458360,2015,TOR
Greg Stiemsma,981084,2015,TOR
Marcus Camby,646609,2015,TOR
Will Cherry,25000,2015,TOR
DeMarre Carroll,13500000,2016,TOR
Kyle Lowry,12000000,2016,TOR
DeMar DeRozan,9500000,2016,TOR
Cory Joseph,7000000,2016,TOR
Patrick Patterson,6268675,2016,TOR
Jonas Valanciunas,4660482,2016,TOR
Terrence Ross,3553917,2016,TOR
Bismack Biyombo,3000000,2016,TOR
Luis Scola,3000000,2016,TOR
James Johnson,2500000,2016,TOR
Lucas Nogueira,1842000,2016,TOR
Bruno Caboclo,1524000,2016,TOR
Delon Wright,1509360,2016,TOR
Anthony Bennett,947276,2016,TOR
Norman Powell,650000,2016,TOR
Jason Thompson,328955,2016,TOR
Ronald Roberts,75000,2016,TOR
Shannon Scott,25000,2016,TOR
Axel Toupane,25000,2016,TOR
Michale Kyser,25000,2016,TOR
DeMar DeRozan,26540100,2017,TOR
Jonas Valanciunas,14382022,2017,TOR
DeMarre Carroll,14200000,2017,TOR
Serge Ibaka,12250000,2017,TOR
Kyle Lowry,12000000,2017,TOR
Cory Joseph,7330000,2017,TOR
Patrick Patterson,6050000,2017,TOR
P.J. Tucker,5300000,2017,TOR
Jakob Poeltl,2703960,2017,TOR
Lucas Nogueira,1921320,2017,TOR
Bruno Caboclo,1589640,2017,TOR
Delon Wright,1577280,2017,TOR
Pascal Siakam,1196040,2017,TOR
Norman Powell,874636,2017,TOR
Fred VanVleet,543471,2017,TOR
Brady Heslip,56500,2017,TOR
E.J. Singler,50000,2017,TOR
Yanick Moreira,50000,2017,TOR
Jarrod Uthoff,50000,2017,TOR
Kyle Lowry,28703704,2018,TOR
DeMar DeRozan,27739975,2018,TOR
Serge Ibaka,20061729,2018,TOR
Jonas Valanciunas,15460675,2018,TOR
C.J. Miles,7936509,2018,TOR
Lucas Nogueira,2947305,2018,TOR
Jakob Poeltl,2825640,2018,TOR
Bruno Caboclo,2451225,2018,TOR
OG Anunoby,1645200,2018,TOR
Delon Wright,1645200,2018,TOR
Norman Powell,1471382,2018,TOR
Pascal Siakam,1312611,2018,TOR
Fred VanVleet,1312611,2018,TOR
Justin Hamilton,1000000,2018,TOR
Alfonzo McKinnie,815615,2018,TOR
K.J. McDaniels,100000,2018,TOR
Karl Malone,15750000,2001,UTA
John Stockton,11000000,2001,UTA
Donyell Marshall,5630000,2001,UTA
Greg Ostertag,5200000,2001,UTA
Bryon Russell,4570000,2001,UTA
John Starks,2250000,2001,UTA
Olden Polynice,2200000,2001,UTA
Jacque Vaughn,1500000,2001,UTA
Danny Manning,1200000,2001,UTA
Quincy Lewis,1000440,2001,UTA
DeShawn Stevenson,828120,2001,UTA
John Crotty,800000,2001,UTA
David Benoit,736000,2001,UTA
Scott Padgett,730800,2001,UTA
Bruno Sundov,498500,2001,UTA
Karl Malone,17500000,2002,UTA
John Stockton,7000000,2002,UTA
Greg Ostertag,6933328,2002,UTA
Donyell Marshall,6510000,2002,UTA
Bryon Russell,5142857,2002,UTA
John Starks,2475000,2002,UTA
John Amaechi,2175000,2002,UTA
Quincy Lewis,1070280,2002,UTA
John Crotty,1000000,2002,UTA
DeShawn Stevenson,890280,2002,UTA
Andrei Kirilenko,831120,2002,UTA
Scott Padgett,781680,2002,UTA
Jarron Collins,332817,2002,UTA
Karl Malone,19250000,2003,UTA
John Stockton,7875000,2003,UTA
Greg Ostertag,7799996,2003,UTA
Matt Harpring,4000000,2003,UTA
John Amaechi,2392500,2003,UTA
Jarron Collins,1150000,2003,UTA
Curtis Borchardt,1113720,2003,UTA
Mark Jackson,1030000,2003,UTA
Donyell Marshall,1000000,2003,UTA
Calbert Cheaney,1000000,2003,UTA
DeShawn Stevenson,952320,2003,UTA
Andrei Kirilenko,893400,2003,UTA
Tony Massenburg,741098,2003,UTA
Scott Padgett,612435,2003,UTA
Raul Lopez,578160,2003,UTA
Carlos Arroyo,546000,2003,UTA
Greg Ostertag,8666666,2004,UTA
Glen Rice,6815000,2004,UTA
Keon Clark,5000600,2004,UTA
Matt Harpring,4290000,2004,UTA
DeShawn Stevenson,1616087,2004,UTA
Jarron Collins,1250000,2004,UTA
Curtis Borchardt,1187240,2004,UTA
Sasha Pavlovic,1107960,2004,UTA
Andrei Kirilenko,955800,2004,UTA
Carlos Arroyo,800000,2004,UTA
Raja Bell,688679,2004,UTA
Michael Ruffin,663679,2004,UTA
Raul Lopez,621520,2004,UTA
Ben Handlogten,366931,2004,UTA
Mo Williams,366931,2004,UTA
Paul Grant,350581,2004,UTA
Carlos Boozer,10967500,2005,UTA
Mehmet Okur,7500000,2005,UTA
Matt Harpring,4690000,2005,UTA
Carlos Arroyo,4000000,2005,UTA
Gordan Giricek,4000000,2005,UTA
Jarron Collins,1700000,2005,UTA
Andrei Kirilenko,1671694,2005,UTA
Kris Humphries,1481400,2005,UTA
Kirk Snyder,1336920,2005,UTA
Raja Bell,1320000,2005,UTA
Curtis Borchardt,1280880,2005,UTA
Howard Eisley,1100000,2005,UTA
Raul Lopez,997320,2005,UTA
Keith McLeod,750000,2005,UTA
Aleksandar Radojevic,720046,2005,UTA
Carlos Boozer,11593816,2006,UTA
Andrei Kirilenko,10983000,2006,UTA
Mehmet Okur,8250000,2006,UTA
Matt Harpring,5020000,2006,UTA
Greg Ostertag,4400000,2006,UTA
Gordan Giricek,4000000,2006,UTA
Deron Williams,3487400,2006,UTA
Devin Brown,2500000,2006,UTA
Jarron Collins,1700000,2006,UTA
Kris Humphries,1592400,2006,UTA
Milt Palacio,1400000,2006,UTA
Keith McLeod,1250000,2006,UTA
C.J. Miles,398762,2006,UTA
Andre Owens,398762,2006,UTA
Robert Whaley,398762,2006,UTA
Andrei Kirilenko,13735000,2008,UTA
Carlos Boozer,11260483,2008,UTA
Mehmet Okur,8500000,2008,UTA
Derek Fisher,6373900,2008,UTA
Matt Harpring,6000000,2008,UTA
Kyle Korver,4400000,2008,UTA
Deron Williams,4010640,2008,UTA
Jarron Collins,2350000,2008,UTA
Jason Hart,2300000,2008,UTA
Ronnie Brewer,1715040,2008,UTA
Ronnie Price,1100000,2008,UTA
Morris Almond,1005960,2008,UTA
C.J. Miles,770610,2008,UTA
Kyrylo Fesenko,750000,2008,UTA
Paul Millsap,687456,2008,UTA
Andrei Kirilenko,15106000,2009,UTA
Carlos Boozer,11593817,2009,UTA
Mehmet Okur,8500000,2009,UTA
Matt Harpring,6000000,2009,UTA
Deron Williams,5069449,2009,UTA
Kyle Korver,4956818,2009,UTA
C.J. Miles,3700000,2009,UTA
Jarron Collins,2074302,2009,UTA
Brevin Knight,2000000,2009,UTA
Ronnie Brewer,1834680,2009,UTA
Ronnie Price,1188000,2009,UTA
Kosta Koufos,1129320,2009,UTA
Morris Almond,1081440,2009,UTA
Kyrylo Fesenko,810000,2009,UTA
Paul Millsap,797581,2009,UTA
Andrei Kirilenko,16452000,2010,UTA
Carlos Boozer,13520500,2010,UTA
Deron Williams,12323900,2010,UTA
Mehmet Okur,9000000,2010,UTA
Paul Millsap,7692932,2010,UTA
Kyle Korver,5155115,2010,UTA
C.J. Miles,3700000,2010,UTA
Ronnie Price,1250000,2010,UTA
Kosta Koufos,1214040,2010,UTA
Kyrylo Fesenko,870000,2010,UTA
Wesley Matthews,457588,2010,UTA
Sundiata Gaines,269169,2010,UTA
Andrei Kirilenko,17823000,2011,UTA
Al Jefferson,13000000,2011,UTA
Mehmet Okur,9945000,2011,UTA
Devin Harris,8981000,2011,UTA
Paul Millsap,7600000,2011,UTA
Derrick Favors,4133280,2011,UTA
C.J. Miles,3700000,2011,UTA
Raja Bell,3000000,2011,UTA
Gordon Hayward,2356320,2011,UTA
Ronnie Price,1380000,2011,UTA
Earl Watson,1229255,2011,UTA
Francisco Elson,1146337,2011,UTA
Kyrylo Fesenko,1087500,2011,UTA
Jeremy Evans,473604,2011,UTA
Al Jefferson,14000000,2012,UTA
Devin Harris,9319000,2012,UTA
Paul Millsap,8103435,2012,UTA
Derrick Favors,4443360,2012,UTA
Enes Kanter,4133280,2012,UTA
C.J. Miles,3700000,2012,UTA
Raja Bell,3240000,2012,UTA
Gordon Hayward,2532960,2012,UTA
Josh Howard,2150000,2012,UTA
Alec Burks,2020200,2012,UTA
Earl Watson,2000000,2012,UTA
Jeremy Evans,762195,2012,UTA
DeMarre Carroll,544331,2012,UTA
Al Jefferson,15000000,2013,UTA
Paul Millsap,8603633,2013,UTA
Mo Williams,8500000,2013,UTA
Marvin Williams,8287500,2013,UTA
Derrick Favors,4753320,2013,UTA
Enes Kanter,4443360,2013,UTA
Raja Bell,3480000,2013,UTA
Gordon Hayward,2709720,2013,UTA
Randy Foye,2500000,2013,UTA
Alec Burks,2171640,2013,UTA
Earl Watson,2000000,2013,UTA
Jeremy Evans,1794872,2013,UTA
Kevin Murphy,473604,2013,UTA
Richard Jefferson,11046000,2014,UTA
Andris Biedrins,9000000,2014,UTA
Marvin Williams,7500000,2014,UTA
Derrick Favors,6008196,2014,UTA
Enes Kanter,4505280,2014,UTA
Brandon Rush,4000000,2014,UTA
Gordon Hayward,3452183,2014,UTA
Trey Burke,2438760,2014,UTA
Alec Burks,2202000,2014,UTA
Jeremy Evans,1660257,2014,UTA
John Lucas,1600000,2014,UTA
Rudy Gobert,1078800,2014,UTA
Gordon Hayward,14746000,2015,UTA
Derrick Favors,12833333,2015,UTA
Kendrick Perkins,9654342,2015,UTA
Trevor Booker,5000000,2015,UTA
Dante Exum,3615000,2015,UTA
Alec Burks,3034356,2015,UTA
Trey Burke,2548560,2015,UTA
Jeremy Evans,1794871,2015,UTA
Rodney Hood,1290360,2015,UTA
Rudy Gobert,1127400,2015,UTA
Carrick Felix,816482,2015,UTA
Grant Jerrett,816481,2015,UTA
Joe Ingles,507336,2015,UTA
Toure\' Murry,250000,2015,UTA
Elijah Millsap,241731,2015,UTA
Jack Cooley,187357,2015,UTA
Chris Johnson,166897,2015,UTA
Bryce Cotton,152200,2015,UTA
Dee Bost,65000,2015,UTA
Dee Bost,65000,2015,UTA
Kevin Murphy,65000,2015,UTA
Elliot Williams,53838,2015,UTA
Jerrelle Benimon,29843,2015,UTA
Gordon Hayward,15409570,2016,UTA
Derrick Favors,11933333,2016,UTA
Alec Burks,9213484,2016,UTA
Trevor Booker,4775000,2016,UTA
Dante Exum,3777720,2016,UTA
Tibor Pleiss,3000000,2016,UTA
Trey Burke,2658240,2016,UTA
Shelvin Mack,2433333,2016,UTA
Joe Ingles,2250000,2016,UTA
Trey Lyles,2239800,2016,UTA
Rodney Hood,1348440,2016,UTA
Rudy Gobert,1175880,2016,UTA
Raul Neto,1000000,2016,UTA
Chris Johnson,981348,2016,UTA
Jeff Withey,947276,2016,UTA
Grant Jerrett,947276,2016,UTA
Elijah Millsap,362878,2016,UTA
J.J. O\'Brien,105888,2016,UTA
Erick Green,99418,2016,UTA
Treveon Graham,75000,2016,UTA
E.J. Singler,50000,2016,UTA
Gordon Hayward,16073140,2017,UTA
Derrick Favors,11050000,2017,UTA
Joe Johnson,11000000,2017,UTA
Alec Burks,10154495,2017,UTA
George Hill,8000000,2017,UTA
Boris Diaw,7000000,2017,UTA
Dante Exum,3940320,2017,UTA
Shelvin Mack,2433334,2017,UTA
Trey Lyles,2340600,2017,UTA
Joe Ingles,2250000,2017,UTA
Rudy Gobert,2121288,2017,UTA
Rodney Hood,1406520,2017,UTA
Jeff Withey,1015696,2017,UTA
Raul Neto,937800,2017,UTA
Joel Bolomboy,600000,2017,UTA
Marcus Paige,125000,2017,UTA
Quincy Ford,75000,2017,UTA
Henry Sims,75000,2017,UTA
Rudy Gobert,21974719,2018,UTA
Ricky Rubio,14275000,2018,UTA
Joe Ingles,14136364,2018,UTA
Derrick Favors,12000000,2018,UTA
Alec Burks,10845506,2018,UTA
Joe Johnson,10505000,2018,UTA
Thabo Sefolosha,5250000,2018,UTA
Dante Exum,4992385,2018,UTA
Jonas Jerebko,4000000,2018,UTA
Ekpe Udoh,3200000,2018,UTA
Donovan Mitchell,2621280,2018,UTA
Rodney Hood,2386864,2018,UTA
Raul Neto,1471382,2018,UTA
Tony Bradley,1414920,2018,UTA
Joel Bolomboy,1312611,2018,UTA
Royce O\'Neale,815615,2018,UTA
Juwan Howard,15000000,2000,WAS
Mitch Richmond,10000000,2000,WAS
Rod Strickland,10000000,2000,WAS
Isaac Austin,4819451,2000,WAS
Tracy Murray,2720000,2000,WAS
Michael Smith,2000000,2000,WAS
Richard Hamilton,1836240,2000,WAS
Chris Whitney,1680000,2000,WAS
Lorenzo Williams,1540000,2000,WAS
Aaron Williams,1100000,2000,WAS
John Coker,510000,2000,WAS
Reggie Jordan,510000,2000,WAS
Gerard King,460000,2000,WAS
Jahidi White,385000,2000,WAS
Calvin Booth,301875,2000,WAS
Laron Profit,301875,2000,WAS
Jason Lawson,25000,2000,WAS
Jonathan Kerner,5000,2000,WAS
Juwan Howard,16875000,2001,WAS
Mitch Richmond,10000000,2001,WAS
Rod Strickland,10000000,2001,WAS
